Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
1,Sunderland,Northumberland and Tyne and Wear,England,UK,10m&Under,Other Demersal,Demersal,0.0096,0.0091,62.8
1,Sunderland,Northumberland and Tyne and Wear,England,UK,10m&Under,Other Shellfish,Shellfish,0.001,0.001,4
1,Sunderland,Northumberland and Tyne and Wear,England,UK,10m&Under,Plaice,Demersal,0.0084,0.008,6.8
1,Sunderland,Northumberland and Tyne and Wear,England,UK,10m&Under,Pollack (Lythe),Demersal,0.044,0.038,38
1,Sunderland,Northumberland and Tyne and Wear,England,UK,10m&Under,Saithe,Demersal,0.0083,0.007,3.5
1,Sunderland,Northumberland and Tyne and Wear,England,UK,10m&Under,Sole,Demersal,0.0029,0.0029,11.6
1,Sunderland,Northumberland and Tyne and Wear,England,UK,10m&Under,Squid,Shellfish,0.001,0.001,3
1,Sunderland,Northumberland and Tyne and Wear,England,UK,10m&Under,Turbot,Demersal,0.0159,0.0151,89.1
1,Sunderland,Northumberland and Tyne and Wear,England,UK,10m&Under,Whiting,Demersal,0.5117,0.506,227.1
1,Sunderland,Northumberland and Tyne and Wear,England,UK,Over10m,Crabs,Shellfish,0.64,0.64,867.96
1,Sunderland,Northumberland and Tyne and Wear,England,UK,Over10m,Lobsters,Shellfish,0.0885,0.0885,1799.9
1,Swanage,Dorset and Somerset,England,UK,10m&Under,Crabs,Shellfish,1.064,1.064,2891.1
1,Swanage,Dorset and Somerset,England,UK,10m&Under,Lobsters,Shellfish,0.052,0.052,1009
1,Swanage,Dorset and Somerset,England,UK,10m&Under,Other Shellfish,Shellfish,0.004,0.004,80
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Bass,Demersal,0.05,0.05,442
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Brill,Demersal,0.1568,0.1439,0
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Cod,Demersal,0.0783,0.0669,205.69
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Cuttlefish,Shellfish,17.0777,17.0777,0
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Dogfish,Demersal,0.876,0.876,716.08
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Gurnard,Demersal,1.1339,1.1339,0
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Haddock,Demersal,0.4491,0.384,308
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Hake,Demersal,0.0444,0.04,104.8
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Lemon Sole,Demersal,1.0097,0.9616,3020.42
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Megrim,Demersal,0.1271,0.12,728.16
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Monks or Anglers,Demersal,1.8594,0.6195,0
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Mullet,Demersal,0.092,0.092,0
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Other Demersal,Demersal,0.4082,0.3696,0
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Other Shellfish,Shellfish,1.4257,1.4257,0
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Plaice,Demersal,2.1611,2.0585,1854
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Scallops,Shellfish,1.28,1.28,3636.8
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Skates and Rays,Demersal,1.572,1.572,0
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Sole,Demersal,2.0254,1.9398,7241.65
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Squid,Shellfish,0.026,0.026,69.42
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Turbot,Demersal,0.2012,0.1848,0
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Whiting,Demersal,0.5072,0.4297,45
1,Swansea,West Wales and the Valleys,Wales,Belgium,Over10m,Witch,Demersal,0.0487,0.046,140.3
1,Swansea,West Wales and the Valleys,Wales,UK,10m&Under,Whelks,Shellfish,4.174,4.174,4069.66
1,Swansea,West Wales and the Valleys,Wales,UK,Over10m,Skates and Rays,Demersal,0.7162,0.6337,0
1,Symbister,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,10.15,10.15,23755.11
1,Talmine,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.533,0.533,1329.41
1,Talmine,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0129,0.0129,253.95
1,Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.586,1.586,4322.23
1,Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0816,0.0816,1570.81
1,Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,2.1666,1.7007,11034.43
1,Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Other Shellfish,Shellfish,0.095,0.095,814.15
1,Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,1.152,1.152,3018.24
1,Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,0.024,0.024,26.4
1,Tarbert,Highlands and Islands,Scotland,UK,Over10m,Cod,Demersal,0.0118,0.01,9.17
1,Tarbert,Highlands and Islands,Scotland,UK,Over10m,Hake,Demersal,0.0389,0.035,52.1
1,Tarbert,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.01,0.01,10
1,Tarbert,Highlands and Islands,Scotland,UK,Over10m,Monks or Anglers,Demersal,0.0244,0.02,38.6
1,Tarbert,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,14.409,10.4995,63890.57
1,Tarbert,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,0.907,0.907,2852.89
1,Tayinloan,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,6.517,6.517,14816.96
1,Tayinloan,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0395,0.0395,760.38
1,Tayinloan,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.004,0.004,24.04
1,Tayinloan,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,0.773,0.773,850.3
1,Tayinloan,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,4.68,4.68,13721.11
1,Tayvallich,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,3.672,3.672,11361.63
1,Tayvallich,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.045,0.045,866.29
1,Tayvallich,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.2697,0.2697,1620.66
1,Tayvallich,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,1.809,1.809,4739.58
1,Tayvallich,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,0.12,0.12,132
1,Tayvallich,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,4.8541,4.8541,33408.36
1,Tayvallich,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,1.295,1.295,3825.43
1,Teignmouth,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.0003,0.0003,0.3
1,Teignmouth,Devon,England,UK,10m&Under,Plaice,Demersal,0.0018,0.0017,2.07
1,Teignmouth,Devon,England,UK,10m&Under,Sole,Demersal,0.0117,0.0112,102.2
1,Teignmouth,Devon,England,UK,Over10m,Crabs,Shellfish,6.4121,6.4121,27198.94
1,Teignmouth,Devon,England,UK,Over10m,Herring,Pelagic,3.274,3.274,783.95
1,Teignmouth,Devon,England,UK,Over10m,Lobsters,Shellfish,0.3504,0.3504,1573.24
1,Teignmouth,Devon,England,UK,Over10m,Mackerel,Pelagic,5.174,5.174,1117.64
1,Teignmouth,Devon,England,UK,Over10m,Other Pelagic,Pelagic,16.129,16.129,4190.1
1,Teignmouth,Devon,England,UK,Over10m,Sardines,Pelagic,118.686,118.686,30609.34
1,Teignmouth,Devon,England,UK,Over10m,Whiting,Demersal,2.2241,1.885,2201.95
1,Tenby,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,3.126,3.126,8348
1,Tenby,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.0872,0.0872,1629.9
1,Tingwall,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,6.269,6.269,19001.99
1,Tingwall,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0041,0.0041,78.93
1,Tingwall,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,1.15,1.15,1265
1,Tingwall,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,5.033,5.033,12534.47
1,Tingwall,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.0119,0.0119,229.07
1,Tiree,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.734,1.734,3936.18
1,Tobermory (Isle Of Mull),Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.34,2.34,5629.14
1,Tobermory (Isle Of Mull),Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.042,0.042,808.5
1,Tobermory (Isle Of Mull),Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.822,0.822,4940.23
1,Tobermory (Isle Of Mull),Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,12.238,12.238,32749.1
1,Torquay,Devon,England,UK,10m&Under,Bass,Demersal,0.0045,0.0045,48
1,Torquay,Devon,England,UK,10m&Under,Herring,Pelagic,0.0358,0.0358,56.91
1,Torquay,Devon,England,UK,10m&Under,Mackerel,Pelagic,0.4139,0.4139,305.59
1,Torquay,Devon,England,UK,10m&Under,Other Demersal,Demersal,0.0007,0.0007,0.7
1,Torquay,Devon,England,UK,10m&Under,Sardines,Pelagic,0.0039,0.0039,4.02
1,Torquay,Devon,England,UK,10m&Under,Squid,Shellfish,0.0141,0.0141,79.03
1,Torquay,Devon,England,UK,10m&Under,Whiting,Demersal,0.1032,0.089,37.65
1,Torquay,Devon,England,UK,Over10m,Bass,Demersal,0.0024,0.0024,17.12
1,Torquay,Devon,England,UK,Over10m,Bream,Demersal,0.0049,0.0049,9.39
1,Torquay,Devon,England,UK,Over10m,Brill,Demersal,0.3753,0.3446,2872.97
1,Torquay,Devon,England,UK,Over10m,Cod,Demersal,0.0094,0.0081,34.45
1,Torquay,Devon,England,UK,Over10m,Cuttlefish,Shellfish,3.4405,3.4405,14873.91
1,Torquay,Devon,England,UK,Over10m,Dogfish,Demersal,0.7478,0.7478,157.08
1,Torquay,Devon,England,UK,Over10m,Gurnard,Demersal,0.3964,0.3964,547.54
1,Torquay,Devon,England,UK,Over10m,Lemon Sole,Demersal,0.1871,0.1781,1225.88
1,Torquay,Devon,England,UK,Over10m,Monks or Anglers,Demersal,0.6164,0.2054,2119.42
1,Torquay,Devon,England,UK,Over10m,Mullet,Demersal,0.0072,0.0072,55.81
1,Torquay,Devon,England,UK,Over10m,Other Demersal,Demersal,0.1981,0.1955,111.88
1,Torquay,Devon,England,UK,Over10m,Other Shellfish,Shellfish,0.0681,0.0681,108.96
1,Torquay,Devon,England,UK,Over10m,Plaice,Demersal,2.0827,1.9839,3384.4
1,Torquay,Devon,England,UK,Over10m,Scallops,Shellfish,0.3719,0.3719,2388.16
1,Torquay,Devon,England,UK,Over10m,Skates and Rays,Demersal,0.5661,0.2705,952.04
1,Torquay,Devon,England,UK,Over10m,Sole,Demersal,2.2518,2.1627,23550.37
1,Torquay,Devon,England,UK,Over10m,Squid,Shellfish,0.0116,0.0116,64.42
1,Torquay,Devon,England,UK,Over10m,Turbot,Demersal,0.2154,0.1978,2554.25
1,Torquay,Devon,England,UK,Over10m,Whiting,Demersal,0.0134,0.0113,8.64
1,Troon,South Western Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,0.7128,0.3768,1674.94
1,Troon and Saltcoats,South Western Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,5.8752,3.4392,14556.75
1,Troon and Saltcoats,South Western Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,50.1839,28.3437,127073.07
1,Troon and Saltcoats,South Western Scotland,Scotland,UK,Over10m,Scallops,Shellfish,0.8461,0.8461,2293
1,Uig,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.186,0.186,1117.88
1,Uig,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,0.658,0.658,1755.7
1,Uig,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.092,0.092,1771
1,Uig,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,2.1404,1.4245,7518.56
1,Uig,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,31.0311,31.0311,76387.6
1,Uig,Highlands and Islands,Scotland,UK,Over10m,Skates and Rays,Demersal,0.5662,0.501,561.12
1,Ullapool,Highlands and Islands,Scotland,France,Over10m,Hake,Demersal,34.4439,30.8506,87185.76
1,Ullapool,Highlands and Islands,Scotland,France,Over10m,Ling,Demersal,0.8851,0.7765,1521.95
1,Ullapool,Highlands and Islands,Scotland,France,Over10m,Other Demersal,Demersal,0.36,0.36,896.41
1,Ullapool,Highlands and Islands,Scotland,Spain,Unknown,Hake,Demersal,96.8133,89.4583,240281.65
1,Ullapool,Highlands and Islands,Scotland,Spain,Unknown,Ling,Demersal,6.1083,5.3581,10502.05
1,Ullapool,Highlands and Islands,Scotland,Spain,Unknown,Other Demersal,Demersal,1.1966,1.1966,2979.5
1,Ullapool,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.3149,0.3149,949.75
1,Ullapool,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0118,0.0118,227.16
1,Ullapool,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,1.3382,1.3382,8041.65
1,Ullapool,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,2.168,2.168,6991.46
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Cod,Demersal,1.6029,1.431,4581.3
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,29.1179,29.1179,99805.71
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Haddock,Demersal,25.3505,21.67,42731.68
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Hake,Demersal,28.3718,25.7014,73607.71
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Ling,Demersal,21.0591,18.4727,44239.67
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Megrim,Demersal,6.7311,6.3499,29068.32
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Monks or Anglers,Demersal,36.2705,29.749,120895.36
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,9.5195,6.5756,50100.98
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Other Demersal,Demersal,0.7502,0.636,2124.03
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Plaice,Demersal,0.0053,0.005,5
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Pollack (Lythe),Demersal,0.0294,0.025,94.01
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Saithe,Demersal,20.6548,17.357,22743.59
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,8.9601,8.9601,27668.6
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Skates and Rays,Demersal,1.3775,1.219,1721.9
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,8.6921,8.6921,31565.01
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Turbot,Demersal,0.0348,0.032,450
1,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Whiting,Demersal,1.1186,0.948,1487.05
1,Ulva Ferry,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.528,2.528,5995.63
1,Ulva Ferry,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0785,0.0785,1511.13
1,Ulva Ferry,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.5896,0.5896,3543.5
1,Ulva Ferry,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,0.888,0.888,2619.56
1,Ulva Ferry,Highlands and Islands,Scotland,UK,10m&Under,Shrimps and Prawns,Shellfish,0.016,0.016,330.56
1,Ulva Ferry,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,1.102,1.102,2539.67
1,Ulva Ferry,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.0121,0.0121,232.93
1,Ulva Ferry,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.1675,0.1675,1006.68
1,Vidlin,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,0.007,0.007,18.34
1,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,4.825,4.825,11675.26
1,Vigo,Foreign,Spain,UK,Over10m,Brill,Demersal,0.0125,0.0113,125.64
1,Vigo,Foreign,Spain,UK,Over10m,Cod,Demersal,1.2796,1.0934,3102.81
1,Vigo,Foreign,Spain,UK,Over10m,Cuttlefish,Shellfish,0.105,0.105,255.16
1,Vigo,Foreign,Spain,UK,Over10m,Gurnard,Demersal,0.0682,0.0682,0
1,Vigo,Foreign,Spain,UK,Over10m,Haddock,Demersal,1.4743,1.2599,2381.4
1,Vigo,Foreign,Spain,UK,Over10m,Hake,Demersal,4.7431,4.2733,14274.44
1,Vigo,Foreign,Spain,UK,Over10m,Lemon Sole,Demersal,0.3367,0.3207,1241.09
1,Vigo,Foreign,Spain,UK,Over10m,Ling,Demersal,0.5503,0.4825,1165.57
1,Vigo,Foreign,Spain,UK,Over10m,Megrim,Demersal,28.0329,26.4583,150972.87
1,Vigo,Foreign,Spain,UK,Over10m,Monks or Anglers,Demersal,48.3512,40.9565,145751.14
1,Vigo,Foreign,Spain,UK,Over10m,Nephrops,Shellfish,0.0594,0.0594,357
1,Vigo,Foreign,Spain,UK,Over10m,Other Demersal,Demersal,2.79,2.6721,11054.8
1,Vigo,Foreign,Spain,UK,Over10m,Other Shellfish,Shellfish,1.7475,1.7475,323.05
1,Vigo,Foreign,Spain,UK,Over10m,Pollack (Lythe),Demersal,0.0316,0.027,63.99
1,Vigo,Foreign,Spain,UK,Over10m,Skates and Rays,Demersal,5.7322,4.3653,6775.9
1,Vigo,Foreign,Spain,UK,Over10m,Squid,Shellfish,12.4844,12.4844,27253.24
1,Vigo,Foreign,Spain,UK,Over10m,Turbot,Demersal,0.0937,0.086,829.02
1,Vigo,Foreign,Spain,UK,Over10m,Whiting,Demersal,0.2301,0.195,282.75
1,Vigo,Foreign,Spain,UK,Over10m,Witch,Demersal,5.7911,5.4628,13638.73
1,Waterfoot,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.02,0.02,25
1,Waterfoot,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.077,0.077,1100
1,Wells,East Anglia,England,UK,10m&Under,Crabs,Shellfish,6.1965,6.1965,8382.92
1,Wells,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.9442,0.9442,17755.8
1,Wells,East Anglia,England,UK,10m&Under,Whelks,Shellfish,58.862,58.862,60886.6
1,Wells,East Anglia,England,UK,Over10m,Crabs,Shellfish,1.55,1.55,2088.55
1,Wells,East Anglia,England,UK,Over10m,Lobsters,Shellfish,0.5898,0.5898,10817.6
1,Wells,East Anglia,England,UK,Over10m,Whelks,Shellfish,11.026,11.026,11472.68
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Brill,Demersal,0.0015,0.0014,10.54
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Cod,Demersal,0.004,0.0035,12.25
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Crabs,Shellfish,0.144,0.096,263.36
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Dogfish,Demersal,0.0065,0.0065,3.29
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Lobsters,Shellfish,0.0015,0.0015,30.52
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Other Shellfish,Shellfish,0.0125,0.0125,217.5
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Plaice,Demersal,0.0014,0.0014,3.09
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Pollack (Lythe),Demersal,0.005,0.005,22.68
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Skates and Rays,Demersal,0.6596,0.3157,1014.15
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Sole,Demersal,0.0178,0.0178,194.3
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Turbot,Demersal,0.0014,0.0014,18.14
1,West Bay,Dorset and Somerset,England,UK,10m&Under,Whiting,Demersal,0.0028,0.0028,4.18
1,West Bay,Dorset and Somerset,England,UK,Over10m,Bass,Demersal,0.0044,0.0044,37.97
1,West Bay,Dorset and Somerset,England,UK,Over10m,Brill,Demersal,0.0047,0.0044,38.5
1,West Bay,Dorset and Somerset,England,UK,Over10m,Cod,Demersal,0.0351,0.0301,118.23
1,West Bay,Dorset and Somerset,England,UK,Over10m,Gurnard,Demersal,0.0849,0.0849,111.98
1,West Bay,Dorset and Somerset,England,UK,Over10m,Lemon Sole,Demersal,0.1028,0.098,616.96
1,West Bay,Dorset and Somerset,England,UK,Over10m,Monks or Anglers,Demersal,0.0053,0.0018,15.79
1,West Bay,Dorset and Somerset,England,UK,Over10m,Other Demersal,Demersal,0.3409,0.3301,348.2
1,West Bay,Dorset and Somerset,England,UK,Over10m,Plaice,Demersal,0.5294,0.5042,990.57
1,West Bay,Dorset and Somerset,England,UK,Over10m,Pollack (Lythe),Demersal,0.0035,0.003,6.42
1,West Bay,Dorset and Somerset,England,UK,Over10m,Scallops,Shellfish,0.7532,0.7532,1820.72
1,West Bay,Dorset and Somerset,England,UK,Over10m,Skates and Rays,Demersal,0.4955,0.354,748.16
1,West Bay,Dorset and Somerset,England,UK,Over10m,Sole,Demersal,0.0611,0.059,701.84
1,West Bay,Dorset and Somerset,England,UK,Over10m,Squid,Shellfish,0.3133,0.3133,1880.1
1,West Bay,Dorset and Somerset,England,UK,Over10m,Turbot,Demersal,0.0252,0.0232,421.52
1,West Bay,Dorset and Somerset,England,UK,Over10m,Whiting,Demersal,0.5647,0.5647,561.18
1,West Burrafirth,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.173,0.173,589.72
1,West Burrafirth,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0034,0.0034,65.46
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Cod,Demersal,1.8954,1.65,5248.8
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Haddock,Demersal,1.143,0.99,2394
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Hake,Demersal,0.0577,0.052,215.44
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Halibut,Demersal,0.0022,0.002,22.02
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Lemon Sole,Demersal,0.021,0.02,131.1
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Ling,Demersal,0.1026,0.09,222.75
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Megrim,Demersal,0.0731,0.069,432.23
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Monks or Anglers,Demersal,0.2306,0.189,799.86
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Other Demersal,Demersal,0.0113,0.01,8.4
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Plaice,Demersal,0.189,0.18,332.1
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Saithe,Demersal,0.2678,0.225,199.8
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,0.095,0.095,406.85
1,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Whiting,Demersal,3.2101,2.914,5714.26
1,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.835,1.835,5572.57
1,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0465,0.0465,895.13
1,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.036,0.036,216.37
1,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,0.015,0.015,16.5
1,West Loch Tarbert,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.7799,0.4539,2057
1,West Loch Tarbert,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,2.4032,2.4032,7135.71
1,West Mersea,Essex,England,UK,10m&Under,Cod,Demersal,0.0399,0.0342,162.25
1,West Mersea,Essex,England,UK,10m&Under,Gurnard,Demersal,0.0057,0.0055,24.75
1,West Mersea,Essex,England,UK,10m&Under,Herring,Pelagic,0.1526,0.1526,152.6
1,West Mersea,Essex,England,UK,10m&Under,Other Demersal,Demersal,0.0002,0.0002,0.2
1,West Mersea,Essex,England,UK,10m&Under,Other Pelagic,Pelagic,0.0108,0.0108,21.6
1,West Mersea,Essex,England,UK,10m&Under,Plaice,Demersal,0.0019,0.0018,8.5
